0.00428095	0.00460151
0.00803947	0.00852767
0.0112549	0.0122108
0.0131114	0.0158624
0.0146408	0.018925
0.0160977	0.0210972
0.0175461	0.0229661
0.0187333	0.0243729
0.0201739	0.0255941
0.021347	0.0272396
0.0222367	0.0287264
0.022632	0.029839
0.0234804	0.0310162
0.0242433	0.0329088
0.02518	0.0350684
0.0258316	0.0370552
0.0270462	0.0391404
0.0278763	0.0415874
0.0297802	0.0438661
0.0316726	0.0457436
0.0329474	0.0479233
0.0342407	0.0496054
0.0354877	0.0512005
0.0368924	0.0526931
0.0381269	0.0543548
0.0393136	0.0559263
0.0403191	0.0572472
0.041239	0.0585755
0.0421561	0.0600137
0.0430899	0.0614255
0.0444164	0.0629004
0.0462836	0.064318
0.0484976	0.0666021
0.0503287	0.0685469
0.0520421	0.0704001
0.0536575	0.0720515
0.055134	0.0736107
0.0565986	0.0749885
0.0579809	0.076289
0.0589511	0.0778121
0.0599142	0.0793157
0.0615244	0.0814688
0.0637177	0.0828532
0.0662718	0.0840987
0.0686061	0.0852981
0.0708097	0.0861764
0.0731003	0.0868463
0.0742244	0.0867538
0.076148	0.0866702
0.0776696	0.0858256
0.0788846	0.0846626
0.0796609	0.0835629
0.080922	0.0826766
0.0825908	0.0814866
0.0843047	0.0801063
0.0865012	0.0799294
0.0887472	0.0793187
0.0909276	0.0790346
0.0945603	0.0790144
0.0972339	0.0788567
0.0995748	0.0794224
0.10186	0.0796709
0.103868	0.0799214
0.105022	0.0808272
0.10635	0.0820588
0.107776	0.0833664
0.109474	0.0840155
0.110975	0.0846838
0.112521	0.0852756
0.114077	0.0860773
0.11556	0.0869223
0.116395	0.0879435
0.117154	0.0887131
0.118213	0.089492
0.119886	0.0913306
0.121458	0.0930463
0.122666	0.0942417
0.124051	0.094691
0.125516	0.0949866
0.127254	0.0939148
0.1291	0.0931821
0.130881	0.0918548
0.132074	0.0903003
0.132956	0.0894551
0.13388	0.088093
0.135696	0.0872805
0.137535	0.086742
0.139086	0.0867647
0.140937	0.0866409
0.142568	0.086672
0.144233	0.0865977
0.145764	0.08673
0.147282	0.0869857
0.148818	0.0872838
0.150733	0.0879273
0.152334	0.0885598
0.154059	0.0894377
0.155497	0.0909749
0.156867	0.0921905
0.158295	0.0934875
0.159947	0.0945718
0.161232	0.0948759
0.162927	0.0955249
0.164668	0.0962766
